LAC,CELL_ID,LNG,LAT
10924,25021,49.809815,49.809815
10924,25183,49.818221,49.818221
10924,25112,49.808008,49.808008
10924,25116,49.800765,49.800765
10920,21043,49.868031,49.868031
10920,50075,49.861921,49.861921
10924,25117,49.803792,49.803792
10903,5901,50.468763,50.468763
10903,582,50.463195,50.463195
30401,22176,48.479233,48.479233
30404,22401,48.47923279,48.47923279
10902,27072,50.326728,50.326728
10902,27076,50.33175,50.33175
10902,27073,50.325471,50.325471
10902,27077,50.331459,50.331459
10902,3013,50.381243,50.381243
10902,27143,50.377907,50.377907
10902,3025,50.445915,50.445915
10902,27141,50.442254,50.442254
10902,27084,50.443457,50.443457
10903,993,50.453755,50.453755
10903,6293,50.453453,50.453453
10902,3027,50.436364,50.436364
10902,50412,50.422434,50.422434
10902,27096,50.415916,50.415916
10926,27003,50.363514,50.363514
10902,27083,50.442123,50.442123
10903,27084,50.44303894,50.44303894
10902,36021,50.40024,50.40024
10902,27023,50.39634705,50.39634705
10902,27286,50.39360046,50.39360046
10902,27074,50.356346,50.356346
10926,50033,50.20271301,50.20271301
10924,25222,49.820407,49.820407
11502,322,46.966629,46.966629
10924,25081,49.81303,49.81303
10924,25012,49.809546,49.809546
10926,6003,50.350433,50.350433
10926,3183,50.32221,50.32221
10926,4963,50.351258,50.351258
10926,4511,50.346909,50.346909
10926,27211,50.359058,50.359058
10926,3196,50.355148,50.355148
10903,4356,50.436582,50.436582
10903,2836,50.41694641,50.41694641
10919,2836,50.414029,50.414029
10919,3003,50.384608,50.384608
10902,3012,50.386685,50.386685
10919,3012,50.385361,50.385361
10902,27142,50.37437439,50.37437439
10919,27303,50.385361,50.385361
10926,27021,50.360431,50.360431
10926,27001,50.366528,50.366528
10926,3012,50.369568,50.369568
10902,27021,50.36064148,50.36064148
10926,27041,50.34368,50.34368
10926,27293,50.342356,50.342356
10924,50062,49.809579,49.809579
10926,50011,50.292611,50.292611
10926,4512,50.33084,50.33084
10926,2981,50.315128,50.315128
10926,2983,50.338371,50.338371
10919,3002,50.375248,50.375248
10919,27313,50.390088,50.390088
10919,783,50.440707,50.440707
10919,5353,50.437809,50.437809
10903,1062,50.44249,50.44249
10903,2833,50.43754578,50.43754578
10903,6623,50.453952,50.453952
10902,27082,50.442147,50.442147
10902,27081,50.447324,50.447324
10902,27106,50.459244,50.459244
10902,3026,50.424598,50.424598
10902,50413,50.416033,50.416033
10902,36022,50.27275085,50.27275085
10926,27696,50.275326,50.275326
10902,50122,50.27000427,50.27000427
10924,25153,49.834112,49.834112
10924,25151,49.791794,49.791794
10920,21022,49.791408,49.791408
10920,21021,49.824521,49.824521
10920,21046,49.820664,49.820664
10920,21025,49.822312,49.822312
10920,21045,49.843974,49.843974
10906,23017,49.822928,49.822928
10920,50166,49.833083,49.833083
10920,23017,49.788354,49.788354
10920,50217,49.748362,49.748362
10906,50166,49.74815369,49.74815369
10920,26013,49.712975,49.712975
10923,23036,49.75914001,49.75914001
10923,24067,49.75914001,49.75914001
10920,24067,49.725039,49.725039
10920,50165,49.892352,49.892352
10920,50167,49.826521,49.826521
10924,25042,49.784247,49.784247
10924,25223,49.812896,49.812896
20816,2173,49.963303,49.963303
20816,2171,49.963704,49.963704
10105,20076,50.96076965,50.96076965
10105,20042,51.017534,51.017534
10102,493,51.508987,51.508987
10924,25083,49.799652,49.799652
10924,25031,49.792599,49.792599
10924,25142,49.776495,49.776495
10924,25061,49.783517,49.783517
10924,25091,49.782029,49.782029
10924,25102,49.817704,49.817704
10924,25085,49.842766,49.842766
10926,27062,50.3276825,50.3276825
10926,27291,50.36476135,50.36476135
10926,3195,50.366331,50.366331
10926,4513,50.363846,50.363846
10926,3181,50.355626,50.355626
10926,4255,50.310866,50.310866
10926,6002,50.313101,50.313101
10926,3173,50.311203,50.311203
10926,24591,50.311203,50.311203
10923,24591,50.318757,50.318757
10924,25127,49.843347,49.843347
10924,25212,49.822942,49.822942
10902,3011,50.440178,50.440178
10902,993,50.44166565,50.44166565
10903,27141,50.44166565,50.44166565
10902,27097,50.44166565,50.44166565
10926,50023,50.253615,50.253615
10923,50032,50.10775,50.10775
10924,27591,50.067683,50.067683
10926,2982,50.321846,50.321846
10919,2732,50.404785,50.404785
10919,27243,50.396397,50.396397
10919,2263,50.412664,50.412664
10919,27192,50.398958,50.398958
10919,822,50.416094,50.416094
10919,3001,50.390702,50.390702
10919,27191,50.410767,50.410767
10919,27197,50.400717,50.400717
10902,27287,50.38261414,50.38261414
10923,50036,50.12146,50.12146
11502,671,46.990939,46.990939
11502,673,46.991052,46.991052
11502,151,46.988828,46.988828
11502,1152,46.981,46.981
11502,1157,46.980504,46.980504
11502,643,46.986384,46.986384
11502,1156,46.981693,46.981693
11502,801,46.97433,46.97433
11501,51106,46.966744,46.966744
11501,1157,46.97135925,46.97135925
11502,51102,46.96861267,46.96861267
11501,51102,46.960377,46.960377
11501,51103,46.949473,46.949473
11501,51108,46.943306,46.943306
11501,38043,46.68983459,46.68983459
11501,36035,46.669507,46.669507
11501,36073,46.625687,46.625687
11501,36072,46.6280365,46.6280365
11501,36036,46.623542,46.623542
11501,36038,46.616233,46.616233
11501,36033,46.61705017,46.61705017
11501,36012,46.61313,46.61313
11501,36062,46.628466,46.628466
11501,36001,46.638886,46.638886
11501,36025,46.642291,46.642291
11501,51066,46.652372,46.652372
11502,912,46.959,46.959
11502,23,47.01707,47.01707
11502,842,46.956711,46.956711
11509,523,46.954259,46.954259
11509,371,46.959686,46.959686
11502,371,46.960945,46.960945
11502,346,46.955795,46.955795
11502,861,46.95488,46.95488
11502,363,46.955213,46.955213
11501,38093,46.628037,46.628037
11501,38092,46.628037,46.628037
11509,493,46.9617,46.9617
11509,491,46.961612,46.961612
11509,841,46.961164,46.961164
11509,843,46.960731,46.960731
11509,842,46.957981,46.957981
11509,521,46.958656,46.958656
11509,492,46.958875,46.958875
11509,543,46.958919,46.958919
11509,1192,46.963467,46.963467
11509,522,46.953768,46.953768
11502,523,46.95625305,46.95625305
10926,27042,50.3427887,50.3427887
10926,27002,50.335407,50.335407
10919,832,50.43617249,50.43617249
10903,1063,50.452605,50.452605
10903,27187,50.442123,50.442123
10903,6622,50.45054,50.45054
10926,27695,50.286637,50.286637
10926,27073,50.29197693,50.29197693
10926,50014,50.295822,50.295822
10924,27592,50.003245,50.003245
20813,1703,49.988049,49.988049
20813,1702,49.986379,49.986379
20813,2623,49.987106,49.987106
20806,1691,49.986817,49.986817
20806,2221,49.984331,49.984331
20806,181,49.981724,49.981724
20806,183,49.981624,49.981624
20806,3072,49.979038,49.979038
20808,43,49.977882,49.977882
20808,393,49.972499,49.972499
20808,392,49.970222,49.970222
20808,1052,49.959773,49.959773
20808,4833,49.94906,49.94906
20808,3623,49.945367,49.945367
20808,3622,49.944466,49.944466
20816,3381,49.944373,49.944373
20816,1662,49.944418,49.944418
20816,4263,49.944431,49.944431
20816,2191,49.944232,49.944232
20816,1182,49.944465,49.944465
20816,1142,49.944941,49.944941
20816,1141,49.946128,49.946128
20816,1212,49.948575,49.948575
20816,3212,49.944343,49.944343
20816,1653,49.944823,49.944823
20816,1223,49.942027,49.942027
20816,1232,49.946085,49.946085
20816,1231,49.947787,49.947787
20816,3123,49.943885,49.943885
20816,1782,49.94722,49.94722
20816,1243,49.939011,49.939011
20816,3211,49.947186,49.947186
20816,1251,49.944835,49.944835
20816,1143,49.946641,49.946641
20816,1171,49.944534,49.944534
20816,1083,49.944478,49.944478
20816,3383,49.945034,49.945034
20808,3621,49.94451,49.94451
20806,2232,49.98436,49.98436
20806,182,49.980545,49.980545
20808,42,49.976794,49.976794
20808,4303,49.973861,49.973861
20808,4301,49.966764,49.966764
20808,4302,49.967422,49.967422
20808,4831,49.952316,49.952316
20816,3382,49.944681,49.944681
20816,1081,49.944273,49.944273
20816,2193,49.943267,49.943267
20816,3213,49.947564,49.947564
20816,1233,49.946852,49.946852
20816,1241,49.941164,49.941164
20816,1222,49.941289,49.941289
20816,3141,49.944382,49.944382
20816,4261,49.944356,49.944356
20808,4263,49.9445343,49.9445343
20816,1211,49.947993,49.947993
20816,1783,49.950485,49.950485
20808,182,49.980515,49.980515
20808,1051,49.966703,49.966703
20816,1652,49.943161,49.943161
20816,3622,49.944534,49.944534
10928,1876,50.463165,50.463165
10928,302,50.464144,50.464144
10928,7075,50.461796,50.461796
10928,303,50.463043,50.463043
10928,5975,50.461801,50.461801
10928,5977,50.462017,50.462017
10928,4783,50.465527,50.465527
10928,7011,50.459887,50.459887
10928,2113,50.462942,50.462942
10928,2111,50.46276,50.46276
10928,5451,50.461127,50.461127
10904,2636,50.475913,50.475913
10904,2635,50.481312,50.481312
10904,1193,50.485112,50.485112
10905,4373,50.488186,50.488186
10904,5511,50.511432,50.511432
10904,1972,50.501935,50.501935
10904,1973,50.505113,50.505113
10904,6483,50.508943,50.508943
10901,1272,50.511405,50.511405
10901,1271,50.518878,50.518878
10901,5162,50.520563,50.520563
10901,5163,50.521581,50.521581
10901,5161,50.53177,50.53177
10901,1281,50.540368,50.540368
10927,4632,50.571262,50.571262
10901,5153,50.561507,50.561507
10927,6122,50.566207,50.566207
10927,6123,50.596369,50.596369
10927,2885,50.607995,50.607995
10927,2886,50.614521,50.614521
10927,3072,50.61403,50.61403
30404,23032,48.496645,48.496645
10927,30012,50.63016,50.63016
10927,30011,50.638765,50.638765
10927,30013,50.675631,50.675631
10927,30025,50.687588,50.687588
10927,30027,50.689221,50.689221
10927,30002,50.752168,50.752168
10927,30001,50.782701,50.782701
10927,30003,50.789052,50.789052
10934,50116,50.800611,50.800611
10934,50115,50.812811,50.812811
10934,50117,50.843711,50.843711
10934,32071,50.836957,50.836957
20813,2622,49.985046,49.985046
20813,263,49.983611,49.983611
20813,3521,49.984818,49.984818
20806,2223,49.985046,49.985046
20806,43,49.978867,49.978867
20806,4722,49.985447,49.985447
20808,3672,49.943504,49.943504
20806,3073,49.982986,49.982986
20808,92,49.940071,49.940071
20813,2243,49.990487,49.990487
20816,1131,49.952088,49.952088
20816,1661,49.944992,49.944992
20806,2302,49.983845,49.983845
20816,4242,49.957771,49.957771
20814,3372,49.969864,49.969864
10927,3067,50.582547,50.582547
10927,6437,50.56894,50.56894
10901,1283,50.517638,50.517638
10901,1282,50.515184,50.515184
10901,1121,50.516428,50.516428
10901,1122,50.510453,50.510453
10904,1201,50.506632,50.506632
10904,1262,50.50669,50.50669
10904,5513,50.496057,50.496057
10904,1191,50.479868,50.479868
10928,2051,50.473443,50.473443
10928,6072,50.472925,50.472925
10928,2295,50.469542,50.469542
10928,2052,50.470079,50.470079
10928,2292,50.467619,50.467619
10928,1875,50.46923,50.46923
10928,293,50.461656,50.461656
10928,3812,50.464083,50.464083
10901,5622,50.51754,50.51754
10925,1731,50.425201,50.425201
11614,2713,46.292454,46.292454
20818,952,50.029744,50.029744
10934,50412,50.435714,50.435714
51424,682,49.90745544,49.90745544
11608,415,46.416521,46.416521
11623,732,46.420343,46.420343
11608,1037,46.417569,46.417569
11623,1081,46.421793,46.421793
11608,1035,46.415551,46.415551
30407,20535,47.942276,47.942276
20544,143,47.96012878,47.96012878
20813,3321,49.986649,49.986649
30408,1141,48.400497,48.400497
10904,3501,50.500946,50.500946
10904,3507,50.499469,50.499469
10904,3503,50.499504,50.499504
10904,3502,50.498428,50.498428
10904,1203,50.500789,50.500789
10919,883,50.429443,50.429443
11609,2762,46.466764,46.466764
10934,35045,51.312281,51.312281
10904,332,50.474284,50.474284
10919,5391,50.413651,50.413651
30417,2335,48.55553,48.55553
11509,502,46.966782,46.966782
61109,6522,45.020617,45.020617
12505,82,50.259018,50.259018
11634,707,46.48109436,46.48109436
10931,4032,50.444471,50.444471
20806,2763,50.005646,50.005646
10917,7057,50.431468,50.431468
51421,151,49.821232,49.821232
30417,28117,48.735764,48.735764
21301,792,48.571243,48.571243
10901,3601,50.517981,50.517981
30419,36036,47.60032654,47.60032654
11502,171,46.976071,46.976071
12202,281,49.2285,49.2285
20531,1347,47.945023,47.945023
61105,7221,45.363706,45.363706
10932,653,50.45571,50.45571
10102,102,51.490788,51.490788
10934,27322,50.54740906,50.54740906
10931,5732,50.445412,50.445412
61109,6163,45.020328,45.020328
10932,2252,50.451398,50.451398
10901,352,50.528335,50.528335
30419,36032,47.65388489,47.65388489
20531,412,47.94651,47.94651
10206,20022,48.74239,48.74239
10932,2251,50.453051,50.453051
10932,4023,50.454293,50.454293
10931,4033,50.450994,50.450994
10932,5012,50.454696,50.454696
12505,11,50.261515,50.261515
10932,60012,50.451279,50.451279
11502,172,46.968581,46.968581
11614,2922,46.306187,46.306187
30418,24103,47.59346008,47.59346008
30419,36037,47.65525818,47.65525818
12201,40035,49.039549,49.039549
20531,1046,47.96424866,47.96424866
30410,151,48.459871,48.459871
10931,5142,50.441296,50.441296
10915,2205,50.405889,50.405889
11608,387,46.388158,46.388158
30417,2332,48.545492,48.545492
10919,6322,50.414827,50.414827
32901,1873,48.510823,48.510823
30419,36022,47.65663147,47.65663147
20531,1052,47.98072815,47.98072815
11609,1233,46.467171,46.467171
10919,772,50.428976,50.428976
11609,707,46.480179,46.480179
10903,4051,50.471549,50.471549
30408,1981,48.431992,48.431992
30408,722,48.400498,48.400498
10906,20501,50.384191,50.384191
10926,4961,50.360313,50.360313
10916,1851,50.476658,50.476658
10906,20673,50.343116,50.343116
10906,30516,49.960689,49.960689
11634,281,46.487078,46.487078
11623,1207,46.439896,46.439896
10931,5731,50.452065,50.452065
51410,19041,50.426506,50.426506
10906,30526,49.97175,49.97175
32301,22506,46.656988,46.656988
61101,653,44.947063,44.947063
10931,1601,50.447744,50.447744
10105,50155,51.376877,51.376877
10105,50157,51.326064,51.326064
10906,20743,50.364142,50.364142
10919,815,50.40870667,50.40870667
10901,4547,50.50906,50.50906
10925,1491,50.379513,50.379513
10915,2161,50.401904,50.401904
10915,623,50.40339,50.40339
10915,4572,50.404614,50.404614
10906,50177,49.908142,49.908142
10906,50626,50.091019,50.091019
10906,21586,50.076372,50.076372
10906,20696,50.12443542,50.12443542
10906,30515,50.001579,50.001579
10925,9772,50.412758,50.412758
10906,20741,50.374375,50.374375
10901,4681,50.510449,50.510449
10901,5592,50.513514,50.513514
11623,1151,46.436899,46.436899
11623,1155,46.436832,46.436832
10105,50152,51.339111,51.339111
10906,67,50.286464,50.286464
10105,50151,51.407852,51.407852
10931,433,50.451958,50.451958
10932,3672,50.438537,50.438537
61101,311,44.981003,44.981003
10906,20715,50.363263,50.363263
10916,4761,50.443344,50.443344
10916,4411,50.443039,50.443039
10915,2206,50.404472,50.404472
10915,2186,50.407333,50.407333
10915,3411,50.407333,50.407333
10915,2207,50.408652,50.408652
10915,4571,50.408707,50.408707
30417,2333,48.548075,48.548075
30417,2334,48.564219,48.564219
10928,4991,50.450378,50.450378
10916,5791,50.454468,50.454468
10916,51,50.461867,50.461867
10916,2082,50.47219,50.47219
10916,1781,50.459715,50.459715
10917,5223,50.44625,50.44625
10917,1681,50.451998,50.451998
10917,2353,50.430381,50.430381
10917,962,50.424595,50.424595
10917,72,50.425679,50.425679
10917,73,50.430617,50.430617
10917,5292,50.442393,50.442393
10917,2077,50.440129,50.440129
10917,1682,50.444293,50.444293
10928,2305,50.448456,50.448456
10928,2303,50.447963,50.447963
10904,1261,50.505196,50.505196
10928,242,50.458734,50.458734
10928,7076,50.45677185,50.45677185
10916,2411,50.503092,50.503092
10928,5062,50.45372,50.45372
10906,20721,50.36222,50.36222
32901,1892,48.5289,48.5289
32901,1872,48.509427,48.509427
10928,4992,50.446884,50.446884
10901,4523,50.51857,50.51857
10901,4521,50.517014,50.517014
10901,1991,50.51884,50.51884
10917,5291,50.43818,50.43818
10917,1683,50.447862,50.447862
10927,6436,50.63423,50.63423
10928,5063,50.456864,50.456864
10901,5551,50.523644,50.523644
10927,4631,50.57946,50.57946
10928,6101,50.449996,50.449996
10915,2163,50.398505,50.398505
10901,9262,50.505818,50.505818
10928,933,50.45248,50.45248
10932,4201,50.447227,50.447227
10906,20502,50.368119,50.368119
10905,4372,50.4801178,50.4801178
10901,422,50.505279,50.505279
10925,1473,50.404274,50.404274
10904,9222,50.505327,50.505327
10904,6482,50.508898,50.508898
10901,1363,50.518065,50.518065
10917,7281,50.435432,50.435432
10916,5003,50.495154,50.495154
10917,5213,50.442307,50.442307
10901,1362,50.51383,50.51383
10901,4663,50.512881,50.512881
10901,5553,50.514718,50.514718
10915,4461,50.38887,50.38887
32901,1193,48.529587,48.529587
10916,5002,50.488083,50.488083
32305,436,47.887477,47.887477
32305,432,47.890647,47.890647
10926,3945,50.364183,50.364183
52103,10031,51.232681,51.232681
10901,1983,50.542099,50.542099
10926,2587,50.359114,50.359114
10916,496,50.493483,50.493483
52104,10107,51.126254,51.126254
10926,2991,50.370178,50.370178
32901,971,48.518715,48.518715
51425,23032,49.466904,49.466904
51425,23021,49.470634,49.470634
10928,3771,50.438232,50.438232
10927,3071,50.666754,50.666754
50609,12515,48.734665,48.734665
10905,3321,50.488358,50.488358
61101,315,44.98008728,44.98008728
10901,9261,50.507813,50.507813
10928,2342,50.42793274,50.42793274
10903,1101,50.512586,50.512586
10903,1102,50.534089,50.534089
61101,953,44.9622345,44.9622345
61101,92,44.960861,44.960861
10928,12,50.469945,50.469945
10917,5031,50.433975,50.433975
10915,2162,50.396667,50.396667
10901,1273,50.512815,50.512815
51425,23052,49.463196,49.463196
10105,50033,51.031265,51.031265
10105,20112,51.064187,51.064187
10928,5237,50.450953,50.450953
51425,23031,49.463884,49.463884
10105,20116,51.072795,51.072795
32901,1871,48.510622,48.510622
51422,9013,49.792099,49.792099
51422,9012,49.787292,49.787292
51422,9011,49.78248596,49.78248596
51422,9015,49.78660583,49.78660583
51423,21,49.841596,49.841596
51423,591,49.82785,49.82785
51422,713,49.825321,49.825321
32901,974,48.523865,48.523865
10105,20107,51.04562,51.04562
10917,2076,50.438545,50.438545
10925,3132,50.396123,50.396123
61117,2142,44.604224,44.604224
61117,2123,44.612045,44.612045
10901,2627,50.521502,50.521502
10206,20072,48.757095,48.757095
10206,20071,48.759384,48.759384
10210,9061,48.75526428,48.75526428
10206,20027,48.75389099,48.75389099
10206,20023,48.75389099,48.75389099
10206,20113,48.79920959,48.79920959
10206,20101,48.813217,48.813217
10206,20153,48.758698,48.758698
10206,20056,48.761216,48.761216
10206,20123,48.78684998,48.78684998
10206,20127,48.77723694,48.77723694
10206,20021,48.75114441,48.75114441
10206,20073,48.7525177,48.7525177
10906,20672,50.331805,50.331805
10906,39076,50.339127,50.339127
10906,50547,50.2394,50.2394
10906,50555,50.225372,50.225372
10906,50565,50.22304,50.22304
10932,3242,50.438906,50.438906
21708,50037,50.22743225,50.22743225
20804,52025,50.053855,50.053855
20804,52026,50.053716,50.053716
21708,1526,49.960327,49.960327
21708,1027,49.954031,49.954031
21708,1043,49.953699,49.953699
21708,1061,49.971451,49.971451
10906,20552,50.371216,50.371216
10906,20503,50.371628,50.371628
10901,1123,50.518071,50.518071
10904,1223,50.509079,50.509079
21708,1026,49.951126,49.951126
61117,2135,44.605179,44.605179
12504,302,50.17876,50.17876
10906,21516,50.053025,50.053025
30418,24091,47.58522,47.58522
30418,24171,47.61269,47.61269
10925,516,50.408363,50.408363
51423,11,49.845719,49.845719
10925,1733,50.423416,50.423416
21708,1011,49.96238708,49.96238708
61117,2133,44.60243225,44.60243225
12206,20015,49.70949,49.70949
10105,50011,50.799618,50.799618
12206,20016,49.715039,49.715039
12206,20102,49.716318,49.716318
12206,20041,49.719903,49.719903
20539,28525,48.05763245,48.05763245
20539,28615,48.08097839,48.08097839
21304,32147,48.21418762,48.21418762
20539,28035,48.24577332,48.24577332
20539,51501,48.24165344,48.24165344
20541,35011,48.30757141,48.30757141
20541,46031,48.323364,48.323364
20541,46033,48.331833,48.331833
20541,46012,48.333206,48.333206
20541,50053,48.35289001,48.35289001
20534,50053,48.53141785,48.53141785
12204,32012,49.48310852,49.48310852
20542,2027,48.010597,48.010597
20542,31,48.01149,48.01149
20534,29213,48.66874695,48.66874695
20534,24111,48.77586365,48.77586365
20534,50542,48.85414124,48.85414124
20534,50543,48.881607,48.881607
20534,26091,48.90220642,48.90220642
20534,50535,48.93104553,48.93104553
51404,51031,49.537905,49.537905
20802,50526,48.9969635,48.9969635
10206,20133,48.74839783,48.74839783
21708,1012,49.9596405,49.9596405
20802,4513,49.19059753,49.19059753
10919,2831,50.429362,50.429362
20809,5111,49.80171204,49.80171204
10926,4962,50.35595,50.35595
20809,51603,49.869692,49.869692
20809,51512,49.879303,49.879303
20816,1341,49.93766785,49.93766785
20807,581,50.03851,50.03851
10903,3052,50.529556,50.529556
10906,20547,50.364762,50.364762
20807,2161,50.03812,50.03812
61117,2136,44.59693909,44.59693909
10915,2707,50.394865,50.394865
20812,2341,50.015921,50.015921
11623,1633,46.446762,46.446762
10901,8622,50.516167,50.516167
10915,1692,50.394904,50.394904
11616,9511,46.484299,46.484299
11635,2213,46.465384,46.465384
21708,1041,49.946595,49.946595
10206,20117,48.80332947,48.80332947
12201,21012,49.327927,49.327927
12201,21013,49.367661,49.367661
10905,6181,50.46638489,50.46638489
51425,23011,49.452396,49.452396
12201,21016,49.333423,49.333423
10915,2706,50.394974,50.394974
10932,4392,50.427148,50.427148
10917,7282,50.432286,50.432286
10916,52,50.456931,50.456931
20806,2341,50.015488,50.015488
20816,1091,49.961929,49.961929
10932,187,50.450865,50.450865
11509,501,46.969042,46.969042
11509,503,46.96699,46.96699
11509,553,46.972885,46.972885
11502,345,46.959686,46.959686
11502,1271,46.970976,46.970976
11502,422,46.975708,46.975708
11502,423,46.980667,46.980667
10901,1323,50.506121,50.506121
20806,102,50.013199,50.013199
20806,2733,50.014114,50.014114
11502,911,46.961715,46.961715
10916,2436,50.499344,50.499344
51802,50156,50.59547424,50.59547424
10916,3756,50.450592,50.450592
20807,2341,50.0063324,50.0063324
11502,323,46.966865,46.966865
11502,83,46.964596,46.964596
20807,573,50.041581,50.041581
12206,20042,49.70970154,49.70970154
10916,5001,50.493831,50.493831
11502,81,46.967148,46.967148
12206,20017,49.72206116,49.72206116
11502,82,46.965453,46.965453
11509,721,46.9644928,46.9644928
10915,3412,50.402985,50.402985
11502,1272,46.967497,46.967497
12206,20103,49.725357,49.725357
10915,126,50.410062,50.410062
11509,1193,46.965483,46.965483
20807,561,50.044785,50.044785
20816,4482,49.964447,49.964447
12206,20043,49.717941,49.717941
20816,1122,49.958267,49.958267
10917,5313,50.433521,50.433521
10925,9771,50.412521,50.412521
20816,83,49.966507,49.966507
10915,4311,50.4039,50.4039
20807,2773,50.02418518,50.02418518
51421,153,49.826031,49.826031
10902,50115,50.80833435,50.80833435
10901,1321,50.506025,50.506025
10905,3233,50.46363831,50.46363831
10905,6211,50.47325134,50.47325134
30410,1181,48.459026,48.459026
30410,1583,48.46805,48.46805
32901,641,48.537064,48.537064
30416,1052,48.466049,48.466049
11623,1152,46.430504,46.430504
30416,1291,48.475571,48.475571
10901,5152,50.503701,50.503701
61117,2131,44.60380554,44.60380554
32901,973,48.524277,48.524277
11504,20053,48.051598,48.051598
10902,2872,50.507126,50.507126
10902,29033,50.50415,50.50415
10902,29096,50.495224,50.495224
10928,285,50.455399,50.455399
10917,403,50.439958,50.439958
10917,2071,50.444266,50.444266
30410,1052,48.46412659,48.46412659
30416,1343,48.475685,48.475685
30410,1183,48.45417,48.45417
11603,523,46.552277,46.552277
11603,1225,46.550633,46.550633
10904,5491,50.499069,50.499069
10914,41957,50.450936,50.450936
10914,41836,50.433433,50.433433
10914,41982,50.417633,50.417633
11609,706,46.481094,46.481094
11609,1801,46.48246765,46.48246765
32903,26071,48.516998,48.516998
32903,26106,48.532105,48.532105
30410,713,48.435745,48.435745
12206,20053,49.70970154,49.70970154
30410,1242,48.466729,48.466729
10917,472,50.459293,50.459293
12206,20101,49.72068787,49.72068787
12206,20051,49.69871521,49.69871521
10926,1145,50.341599,50.341599
10926,6661,50.353317,50.353317
10926,2721,50.37288,50.37288
10926,1072,50.344751,50.344751
10906,20546,50.331808,50.331808
10904,5512,50.492752,50.492752
32903,26043,48.5231781,48.5231781
32301,22507,46.65687561,46.65687561
10903,1051,50.469069,50.469069
10928,931,50.454359,50.454359
10903,4052,50.458734,50.458734
10903,1113,50.501655,50.501655
10903,1005,50.49829,50.49829
10901,1361,50.518247,50.518247
52401,21005,48.05351257,48.05351257
32301,20021,46.759748,46.759748
10102,662,51.493092,51.493092
10102,663,51.493607,51.493607
20542,803,47.962398,47.962398
20531,291,47.97935486,47.97935486
12503,25182,51.36726379,51.36726379
11604,1116,46.349378,46.349378
20542,101,47.983475,47.983475
32901,532,48.516655,48.516655
20531,1425,47.962265,47.962265
20531,1421,47.961647,47.961647
10931,3901,50.42930603,50.42930603
10931,1641,50.430229,50.430229
10901,5552,50.512772,50.512772
10901,4683,50.508968,50.508968
10102,52,51.514893,51.514893
10917,7151,50.431229,50.431229
51802,286,50.620881,50.620881
51802,12,50.618913,50.618913
11608,101,46.397885,46.397885
11608,1621,46.399123,46.399123
32301,20033,46.75712585,46.75712585
11608,2552,46.384192,46.384192
11608,2072,46.390794,46.390794
11608,1052,46.364466,46.364466
10901,9263,50.507034,50.507034
32301,20032,46.756783,46.756783
10917,972,50.422061,50.422061
20544,552,47.959579,47.959579
51423,1073,49.835814,49.835814
10928,1162,50.463227,50.463227
11623,1592,46.439225,46.439225
11623,1591,46.442258,46.442258
11623,773,46.437149,46.437149
10905,2042,50.4650116,50.4650116
10905,2041,50.464462,50.464462
10905,2562,50.4650116,50.4650116
10928,7101,50.463166,50.463166
10916,1817,50.465626,50.465626
10905,261,50.464554,50.464554
10934,2822,50.319264,50.319264
10934,27013,50.319748,50.319748
10934,27022,50.31944275,50.31944275
10916,2426,50.497276,50.497276
10916,5655,50.494678,50.494678
10926,3182,50.348429,50.348429
11604,1117,46.358555,46.358555
10905,4842,50.46775818,50.46775818
10927,30066,50.690224,50.690224
10901,1351,50.508442,50.508442
12206,20021,49.709187,49.709187
11502,392,46.973254,46.973254
11502,1492,46.966955,46.966955
10904,1256,50.509055,50.509055
10916,5793,50.456473,50.456473
61117,2122,44.61204529,44.61204529
32301,20056,46.754837,46.754837
11623,331,46.416813,46.416813
11623,2532,46.415863,46.415863
20542,1632,47.96974182,47.96974182
60701,82,46.641769,46.641769
20531,1343,47.945023,47.945023
20531,1422,47.949228,47.949228
20531,1423,47.961121,47.961121
10926,6663,50.344872,50.344872
10926,1512,50.363088,50.363088
10932,3651,50.437588,50.437588
20819,6031,50.16426086,50.16426086
20819,6032,50.15327454,50.15327454
20805,2501,50.002556,50.002556
32301,20096,46.778412,46.778412
32301,20161,46.784134,46.784134
32301,20151,46.819384,46.819384
32301,20062,46.767654,46.767654
32301,20072,46.749575,46.749575
11634,111,46.487983,46.487983
12201,21017,49.37311,49.37311
10916,4412,50.438977,50.438977
61117,2212,44.610672,44.610672
10105,50153,51.311291,51.311291
20530,972,48.04664612,48.04664612
20530,756,48.05351257,48.05351257
20531,1563,47.94364929,47.94364929
20531,1263,47.948799,47.948799
20531,863,47.94090271,47.94090271
20531,1272,47.94776917,47.94776917
10916,1783,50.456858,50.456858
10925,3442,50.393852,50.393852
10925,3447,50.392771,50.392771
10925,6372,50.395537,50.395537
11502,13,46.969861,46.969861
61104,9072,45.43052673,45.43052673
61104,9076,45.29594421,45.29594421
11502,691,46.969128,46.969128
11502,692,46.964707,46.964707
10905,665,50.47325134,50.47325134
32305,443,47.889995,47.889995
20814,1153,49.97493,49.97493
11609,1231,46.470276,46.470276
11609,1663,46.471626,46.471626
11634,112,46.485214,46.485214
20542,2562,47.98622131,47.98622131
20542,1631,47.97523499,47.97523499
11635,2212,46.462784,46.462784
12206,51015,49.73579407,49.73579407
